# x_coordinate,y_coordinate
0.081493,-0.860993
1.897813,0.304022
-0.910302,-0.779214
-0.398098,0.853882
2.032378,-0.121674
-0.791124,-0.014804
1.615329,0.706456
-0.879862,-0.830159
1.375629,-0.558652
-0.650457,-0.178673
2.312030,-0.650157
1.427297,-0.915727
0.169517,0.511557
-0.462832,-0.953213
0.105179,-0.613676
-0.724277,0.021179
-1.914519,-0.065705
0.531674,0.980273
0.243785,0.334420
1.615880,-0.488620
1.907213,0.021226
1.315113,0.667809
2.603984,0.581670
1.626387,0.760347
0.252155,0.363208
-0.104691,0.474756
-0.867052,-0.762931
-0.150509,-0.460805
-1.658076,0.371751
2.660237,0.526367
0.638751,0.364369
-1.260119,-0.692312
1.109177,-0.674776
-1.986029,0.267239
-0.883073,-0.723511
-0.904286,0.024301
0.581631,0.453611
2.710761,-0.070769
1.873417,0.804966
0.681710,-0.400403
0.995003,0.283472
1.552359,-0.965332
0.701563,0.453408
2.373164,-0.997491
-1.119064,-0.325683
0.083367,0.910849
1.196387,0.254220
-0.942441,-0.919673
1.016000,0.261186
2.948540,0.801108
0.435524,-0.244839
1.019293,0.973465
0.327795,-0.727519
2.114978,-0.090333
-1.982303,-0.148254
-0.205925,0.021908
-0.526766,-0.529133
-1.209779,0.774585
2.190386,0.587386
-0.754794,-0.677173
-1.650868,-0.945896
-0.301934,-0.639458
-0.335474,0.549454
0.084074,-0.465769
-0.743959,0.056513
2.275257,0.032898
-0.772521,0.311930
-1.994881,-0.109213
-1.185990,0.252316
2.806115,0.434661
0.059670,0.096168
-1.919272,-0.264526
0.254931,-0.573672
1.356036,-0.278574
2.419849,-0.677100
-1.719947,0.203177
-1.059823,-0.982280
-1.830125,-0.897291
0.258565,0.643753
1.655699,-0.502916
-0.817321,-0.106629
-0.919654,0.923227
-1.874919,-0.909458
2.513390,0.434464
-1.108148,-0.776967
-0.262243,0.112232
-0.241008,0.271305
-0.215386,0.860901
-1.155417,0.503360
1.513167,0.165781
-0.671180,0.947481
2.156301,0.574617
-1.822306,0.286134
0.530557,-0.436791
-0.648568,-0.204091
-1.093821,-0.460048
0.531548,-0.646017
2.895150,0.698762
2.616036,-0.909914
-1.857204,0.209901
1.125561,0.772513
-0.897497,-0.220250
2.841522,0.881197
-0.843174,-0.875600
1.995564,-0.613285
-0.014479,-0.447562
2.118972,0.158226
1.356236,-0.880423
1.180168,0.873044
0.463675,-0.248858
-0.715395,0.542287
2.549349,-0.857624
-1.669385,-0.082548
2.232520,-0.185451
-0.782817,0.892869
0.565187,0.380398
-0.651934,0.371484
-0.140691,0.904499
0.047747,-0.355392
-1.497292,0.010061
2.789124,0.760071
0.711604,-0.254417
-0.848611,-0.939371
1.791634,0.563884
0.576136,-0.271776
0.838504,-0.596913
1.903732,-0.841613
2.086411,0.680540
-0.429951,-0.568981
0.977969,0.151930
2.906703,-0.616773
-1.112389,-0.768600
-0.485985,-0.744775
1.771357,-0.893217
-0.600818,-0.583407
0.547185,-0.142546
1.759097,-0.944439
-1.911857,-0.286778
-1.916369,-0.227229
1.483255,-0.052499
0.029676,0.522207
-1.987826,0.869261
0.502167,0.313792
-0.200711,0.468934
-1.589409,-0.913765
2.442736,0.586175
0.498492,0.665313
2.645889,-0.173871
1.590142,0.599800
1.983104,-0.329216
-0.965543,-0.001966
2.641923,-0.854408
0.751170,0.430027
-1.330511,-0.323985
-1.777729,-0.787032
0.409070,-0.545304
1.170611,0.622876
1.346361,-0.457365
-1.587840,0.460607
-1.648844,-0.789670
-1.710923,-0.360884
-0.906758,-0.518649
0.045121,-0.450728
2.332993,0.478376
-1.096137,0.059405
1.450864,-0.816640
0.635980,0.309126
1.378393,-0.513404
0.200145,-0.818473
2.632980,-0.447217
-0.779869,0.001708
0.137934,-0.246963
1.635871,0.655981
2.941981,0.119665
-1.377565,0.258629
-1.251373,0.319814
-1.712748,-0.563163
0.096101,-0.951131
0.261525,0.887198
2.831569,-0.380576
0.444932,0.689158
0.764005,0.376201
-1.495951,0.031972
-1.385478,0.141787
0.361970,0.733956
1.137408,-0.602806
1.118825,0.119869
-1.116490,0.623358
-0.967891,-0.913304
1.414804,0.990437
-0.504456,0.467461
1.810955,-0.860951
1.934072,-0.299350
-1.195146,0.754837
-0.541289,0.925565
1.858963,0.901941
2.767271,0.390457
2.582888,-0.032682
-1.238799,0.728055
2.436458,0.118458
0.608188,0.685578
2.469756,-0.555967
1.044083,-0.047055
1.588540,0.958631
-0.240630,0.211075
2.706802,-0.954422
1.294088,0.081730
0.426631,-0.952979
1.852066,-0.608519
-0.451818,0.288976
2.349177,0.335721
-1.713881,0.156670
-0.275453,0.655614
-0.521245,0.192421
1.941938,0.830774
1.046096,-0.983588
0.264884,-0.894952
-1.042842,0.585776
2.052990,-0.643653
2.261959,0.323387
1.911982,0.804454
-0.078888,0.900805
-0.510747,-0.654995
-1.453310,-0.740032
2.914686,0.763809
2.543556,-0.582809
-0.988285,0.744522
1.194036,-0.190930
1.574382,-0.621238
1.484532,0.852474
-0.604983,0.906055
0.937753,0.378046
-0.994339,0.930239
2.596987,-0.157811
-0.127735,-0.514944
0.125108,-0.138044
-1.733881,0.251192
2.838331,0.518022
1.243397,-0.160199
-1.697853,-0.815169
2.364924,0.447962
-0.813558,-0.253742
-1.570825,0.955752
0.664852,-0.853977
-0.098352,-0.449667
0.123237,0.177186
1.774656,0.943896
-1.779244,-0.029800
-0.997711,-0.125741
1.194219,-0.509060
-0.315701,0.652899
-1.671515,-0.936161
1.988364,-0.594425
2.523569,-0.891641
-1.289028,-0.189516
1.734148,0.486688
2.915003,0.005517
2.402305,-0.637716
0.538074,-0.273970
-0.970817,-0.298434
2.237400,-0.215637
2.477831,-0.235700
2.758557,-0.157113
1.021759,0.735842
-1.058279,0.060627
-0.311252,-0.601263
2.987648,-0.825593
-1.414126,0.487787
2.234960,0.668187
2.953211,0.873307
-1.899220,-0.979636
1.947424,0.971218
1.819406,-0.511000
0.733633,-0.473657
2.127592,0.936238
-1.602014,0.632659
-1.636441,0.886980
2.142609,0.026320
-1.463647,0.947095
-1.201426,-0.780848
2.617969,-0.728581
-1.468970,0.920842
0.938701,0.180636
-1.556577,0.403084
-1.825537,-0.152079
2.787256,0.010997
2.921937,0.313486
-1.766980,-0.779220
-0.358358,0.391689
-0.995429,0.905120
1.720347,0.245564
1.807332,0.283372
0.017687,-0.958894
0.256669,-0.899319
0.221433,-0.214743
-1.077925,-0.580990
-1.918225,0.421418
1.388468,0.894460
1.190444,0.798366
-0.208238,0.711490
-0.418526,-0.771404
-1.016170,0.234298
2.951280,-0.718744
2.466917,0.413097
-1.115720,-0.656387
-1.679138,0.410532
1.129807,0.861547
-0.107587,-0.148725
1.965562,0.131791
1.881663,-0.280971
-0.590483,0.096823
2.865192,-0.285749
0.520431,-0.901743
1.603456,0.947689
1.180133,-0.628572
0.400023,-0.682852
2.875256,-0.444977
-1.546413,-0.399836
2.310689,-0.615120
2.141270,-0.373597
-0.484742,-0.265736
0.982500,-0.946774
0.118086,0.762218
0.371348,-0.329922
2.183717,0.029460
-1.434688,-0.350315
-0.377436,0.851957
2.999522,-0.760385
0.667099,0.267678
1.332907,-0.540551
1.275530,0.325077
0.458950,0.526870
0.562401,0.274170
1.729238,0.081541
0.771066,-0.779052
-1.673048,-0.931855
2.314666,0.628027
-1.130394,0.718901
-0.401897,-0.459833
0.757987,0.214995
0.185250,0.784983
1.527043,0.893155
1.069521,0.081272
-1.202893,-0.262103
-0.065587,-0.610307
0.447577,0.425310
-0.467216,0.042843
2.525197,-0.362051
1.844125,0.338896
0.794363,0.182097
-1.309512,-0.916647
-1.172013,-0.435497
-1.207113,-0.532500
-1.110373,-0.334068
-0.005214,0.845331
-1.646539,-0.806875
0.990455,0.815235
0.540099,0.845610
-0.165352,-0.494997
0.944016,0.504847
2.423485,-0.743597
0.840337,0.569615
1.900324,0.261322
0.596528,0.668104
0.586430,0.950862
-1.092952,-0.811178
1.771804,-0.899541
1.126492,-0.401098
-0.987610,-0.865598
-0.694643,0.884272
0.339161,-0.538360
-1.763746,-0.973031
1.976787,0.087013
-1.358179,-0.563580
-0.070091,-0.728590
0.907227,-0.903538
-1.360159,-0.358203
1.497780,-0.368310
-1.590426,0.143119
-1.962321,-0.673091
2.407868,0.027190
-0.863600,0.953804
-0.982258,0.333083
-1.967163,-0.908136
1.342971,0.523124
-0.884844,0.506307
1.639503,0.224765
-0.034628,-0.412829
2.940999,-0.845547
0.699552,-0.354684
-1.857517,0.571902
1.607109,-0.990218
-0.175679,-0.795994
2.059181,-0.550337
-1.404453,0.581578
0.904888,-0.335660
2.041043,0.710262
-0.502604,-0.111756
0.299434,0.514230
0.010430,0.292467
1.947490,-0.860906
1.234971,0.642373
2.120405,0.526713
-0.786494,-0.965019
0.564304,-0.472953
1.001149,-0.959132
-0.686141,0.632812
0.558147,-0.353931
0.191108,-0.445332
2.859731,-0.720268
2.843071,-0.657340
1.793423,0.546156
-1.159661,0.523296
2.419768,-0.455700
2.392281,0.998942
1.740681,-0.754028
1.138633,-0.998573
-1.929020,-0.556772
1.426334,0.714585
1.703993,0.046696
2.925749,0.160525
-0.892491,0.347022
2.352020,-0.485040
0.014631,-0.372775
2.966239,0.096174
-0.606987,-0.295883
-0.867013,-0.466673
-1.660857,0.888706
2.284239,-0.646702
-0.880168,0.513823
-1.471041,0.131297
2.769007,0.591594
-0.982485,0.688242
-0.635883,0.127168
-1.786811,0.798582
-0.327696,0.627766
-1.815085,0.996369
-0.480907,-0.202101
2.423151,0.356077
1.496538,0.172478
-1.601594,-0.450619
-0.679590,-0.240398
-0.045331,0.684561
0.243314,-0.930598
-0.308023,0.817284
-0.174804,-0.386971
-1.700598,-0.863292
1.079205,0.869346
1.696071,-0.779028
1.139023,0.900528
0.373142,-0.910440
-1.151954,0.367119
1.924167,0.289283
0.352397,0.513162
2.902308,0.925089
1.688153,-0.440761
2.139111,-0.894047
0.930966,-0.744596
2.416463,0.979034
-0.343166,-0.981963
-1.967224,-0.925705
-1.377381,-0.231090
-1.908195,-0.214688
2.085793,-0.160589
-1.912959,-0.748332
0.293950,-0.531367
2.170855,0.878221
1.578954,0.697373
1.700173,0.910303
-1.051109,0.696060
-0.302858,0.362155
-1.931666,0.678539
0.205323,0.752922
-1.492654,0.619091
0.841494,-0.178098
0.585737,-0.643279
1.109187,-0.514205
0.472220,0.240198
2.965720,-0.490493
-1.867249,-0.131128
-0.175498,0.360616
2.958762,0.765195
-1.772500,0.147702
-0.591508,0.923443
2.053610,0.089814
-1.052568,0.792496
2.564168,-0.196252
2.797391,0.195306
-0.271431,0.278345
0.489395,-0.225662
0.215740,-0.148906
2.503764,0.019448
0.355988,-0.381028
-0.220070,0.181090
2.389818,0.992792
-0.055348,-0.432578
-0.046680,-0.805366
-0.784647,-0.536235
-1.928429,-0.492785
0.343639,0.677574
-1.690932,0.833834
1.055120,-0.053217
0.763515,-0.464098
-0.810364,0.309700
1.409302,-0.774592
-0.770544,0.912844
1.263555,-0.765749
1.338772,-0.064133
-0.544805,0.121575
-1.133381,0.768727
2.827144,-0.508592
0.412415,-0.764271
1.725104,0.034709
0.869826,-0.443578
0.850528,-0.127894
1.227123,-0.962632
1.204383,-0.243739
1.608300,0.075655
0.249035,0.217733
-0.713617,-0.267473
-1.410480,0.547958
0.092618,-0.146897
-0.513092,-0.243407
1.110053,0.568319
-1.301124,0.604214
-1.883824,-0.946045
-0.195050,0.419978
-1.021619,-0.507372
-0.149375,-0.148444
-0.718698,0.553158
1.842089,-0.497072
0.492723,-0.286385
2.781166,0.169832
2.740629,0.019397
-0.590417,-0.783047
0.860368,-0.982698
-0.018084,-0.661180
1.981561,-0.316171
0.593181,0.811068
0.956224,0.384541
2.246707,0.849931
-1.718208,-0.574685
1.556959,-0.383020
0.139866,-0.433414
2.600555,0.944554
-1.644186,0.579096
-0.904357,0.064240
-0.292264,0.314881
1.664805,-0.577118
1.403318,0.202701
2.012603,-0.683365
1.079201,0.436743
-0.718888,0.418924
-0.561579,-0.810222
1.780658,0.494347
2.405415,0.960086
-0.128231,0.364049
-0.497295,0.486769
-1.531118,-0.012775
2.584885,-0.211633
0.958217,0.474704
1.589711,-0.794455
-0.916118,-0.508039
1.120570,0.207019
-0.039890,0.227227
1.846037,-0.429091
1.907195,0.998028
0.519906,0.702169
0.159775,0.131290
-1.374033,0.271212
0.130172,0.263087
2.143471,0.201572
0.819971,-0.246834
1.968894,-0.993958
2.642939,-0.258116
-1.232710,-0.198629
1.581146,0.852610
1.748968,-0.031251
0.264235,0.351595
-0.066160,-0.745899
2.358974,-0.412076
2.281442,0.835501
1.279635,-0.069768
2.166553,-0.185776
-1.369791,0.209201
2.118952,0.042249
-0.197046,-0.831978
-0.190452,0.799165
1.358762,-0.749510
-0.164409,0.704879
1.169040,-0.446847
1.757384,-0.865019
2.042353,0.740766
1.694570,0.555086
2.803654,-0.588609
1.930128,0.556261
2.622930,0.248883
-0.878876,-0.796824
-1.127406,-0.312369
1.441791,0.017548
0.237187,0.939396
-1.235272,-0.025179
1.452220,-0.657530
0.769246,0.910709
-0.443534,0.080990
-0.339856,0.792020
1.301300,0.939339
0.649078,-0.802273
1.745805,-0.244314
1.485159,0.512643
-0.965570,-0.191612
-1.014534,-0.413564
-0.523542,-0.149606
2.353085,-0.023866
-0.590321,-0.672743
-1.384969,0.139554
2.269094,-0.507358
2.650843,0.337768
-0.268809,0.141810
2.662777,-0.539232
2.924257,0.196112
-0.644960,-0.817540
1.534245,0.404950
-0.722715,-0.140847
0.375884,-0.868025
2.718443,-0.086743
2.645311,0.021184
2.203682,0.701405
-1.288507,-0.306164
2.356734,-0.768477
2.473134,-0.405146
-1.788508,-0.007345
0.476060,0.242421
0.878879,0.575649
-0.020110,0.953049
-1.927548,-0.782466
2.142680,-0.817489
0.228871,-0.994892
2.516567,-0.360207
2.736466,0.106515
-0.506897,-0.192276
1.511872,0.863763
1.450394,-0.148408
2.750206,-0.104849
1.610404,0.210112
1.166138,-0.966303
2.343263,-0.528870
0.776555,-0.912483
2.131951,0.701832
-1.048729,-0.771658
-1.044771,-0.272979
-0.830167,0.650762
2.042315,0.657479
-1.369658,0.429316
2.518356,-0.253064
-1.199661,0.379799
1.838778,0.884336
1.745519,0.024300
1.050968,-0.320775
-1.499616,0.226698
-0.045480,-0.073760
-0.970865,0.000522
1.007450,0.319450
0.817987,0.700380
0.758368,-0.366394
-1.404727,-0.393379
-0.440927,-0.730905
-1.274934,-0.695011
0.829218,0.552665
2.395753,-0.722209
1.461450,-0.331493
2.675778,-0.225137
-1.117265,-0.697750
-1.514800,0.237349
-1.028734,0.931526
-1.487958,0.583916
0.930141,-0.240990
1.792425,-0.760978
1.425709,-0.304981
0.724902,0.857048
-1.526694,-0.267548
-0.034248,0.306183
-1.353482,0.823745
-1.444712,0.444365
-0.337689,0.143149
2.738908,0.599960
1.133099,-0.539075
0.497672,-0.610723
0.772847,-0.239548
-0.730176,-0.090275
-1.278645,-0.296400
0.614618,0.162733
0.409676,0.482479
-1.555036,-0.272087
2.961156,-0.741202
-1.860721,0.608469
-1.779634,-0.772378
-0.264576,-0.485638
2.874532,0.912668
-0.134998,0.817818
-1.151783,-0.557073
-1.831549,0.332740
2.115155,-0.821799
0.985795,0.248996
-0.342277,0.299791
0.132978,0.119271
1.406155,-0.247092
0.843324,0.409931
-0.172778,-0.695156
2.902238,0.027508
1.757047,-0.579552
-0.406768,0.931062
1.126471,0.795009
-0.204344,0.173109
1.701859,-0.597218
2.138838,-0.309335
-0.207572,0.048363
-0.353681,-0.348593
0.655997,0.508813
0.194761,0.349458
2.650927,0.159204
1.701782,-0.316270
2.199121,0.891736
0.802323,0.805860
1.119632,0.213200
2.173522,0.765619
2.093354,-0.799964
0.493381,-0.223750
2.201333,0.529073
0.061171,-0.568431
-0.909489,0.612499
2.357608,-0.480872
0.082489,-0.773022
-1.527394,-0.921880
-0.111542,0.644649
1.099188,0.894588
-1.462117,-0.121393
-1.498682,-0.993690
-1.196777,0.606151
-1.479729,0.395917
1.251319,-0.491561
-0.326415,0.052143
0.870404,0.067345
2.672636,0.543439
1.464191,0.456442
0.425616,-0.662332
2.938913,0.391676
-0.616090,0.150574
1.715678,0.819675
2.823797,-0.924739
-0.753112,-0.512265
-1.445588,-0.345193
2.093659,0.973851
-0.004591,0.042360
2.737389,-0.631211
2.156989,0.639530
-1.498834,-0.625066
1.134812,0.732253
-1.145483,0.363097
0.176861,-0.833596
-0.927088,0.300537
2.056076,-0.062241
-0.691440,0.023928
1.415884,-0.429066
-1.772434,0.040877
1.175035,0.002127
-1.700963,-0.962978
-1.668652,0.599714
-1.582890,0.404621
0.037901,0.166039
-1.015727,-0.195555
2.527975,-0.263406
-1.732448,0.276302
-0.714976,-0.815185
2.574423,-0.501759
1.166395,0.037761
1.951685,0.304289
2.617673,0.834431
0.265406,0.962373
2.661064,0.101501
0.506648,0.554271
1.245895,0.565509
-0.720765,0.565268
2.046711,0.151759
2.517334,0.922160
-0.538821,0.310318
0.169686,0.701929
2.541153,-0.566148
-1.565514,0.809717
-0.089370,0.369602
2.315888,-0.610697
0.540424,0.293351
1.236377,-0.637433
-0.459663,0.099156
-0.423937,-0.313191
-1.300221,0.312836
2.133669,-0.358719
1.387551,-0.994367
-1.149461,0.161194
-0.743201,0.660892
0.280005,0.926003
2.251367,-0.686488
-0.892391,-0.523497
-0.095949,-0.824886
-0.888922,0.527259
0.951759,0.929520
0.458333,0.371539
1.293799,-0.286622
-1.847951,-0.022872
-1.502459,0.967484
2.346581,0.317489
-1.252501,-0.502175
2.143801,0.063656
-1.840768,-0.643043
0.367000,0.744225
1.810050,-0.149509
-0.355290,0.921716
1.269762,-0.785596
1.075401,-0.386179
1.876480,-0.245942
-1.414985,-0.705667
1.928033,0.530206
1.457479,-0.752002
-1.100233,-0.691905
-1.718841,-0.648333
1.705724,0.260815
0.170176,0.646850
-1.598224,0.178693
1.781515,-0.093774
-0.263319,-0.152958
-0.471056,-0.843989
0.499926,0.810636
-0.063558,0.144527
1.225935,-0.190765
-1.653596,-0.621105
0.466572,0.990054
2.527153,0.474341
-1.391973,-0.427488
0.830722,-0.069242
-1.234233,0.151673
-1.206081,0.993874
-0.173157,0.322678
2.169741,0.322831
1.585806,-0.178364
-1.742105,-0.122779
1.427186,0.162777
1.357317,-0.645092
-0.406960,-0.239313
-0.018909,-0.816490
1.928972,-0.315864
0.406288,-0.301020
-1.238002,0.107175
-1.564514,-0.879428
-0.346242,0.078899
1.695668,-0.706589
-1.659245,-0.234965
-1.242568,0.511247
2.517789,0.577910
-1.193302,0.971122
0.730063,-0.738162
-1.495303,-0.532771
-0.992759,0.826721
-1.247513,0.334680
-1.426881,-0.854916
1.935006,-0.142762
-1.881162,-0.399712
-0.979971,0.050130
2.407799,-0.533924
0.958335,-0.402987
-0.945002,0.522554
-1.474889,0.025774
0.418598,-0.165764
0.073571,-0.576276
0.779058,0.621427
-0.371319,0.052454
0.685365,-0.335831
2.775391,-0.993392
2.954143,0.014766
0.450284,-0.903045
-0.685132,-0.471373
-1.346085,0.708374
1.995175,-0.064045
2.309069,0.056384
-1.270445,-0.322518
-0.476904,-0.740189
2.807733,-0.935213
1.802109,-0.870542
-1.978974,-0.690286
-0.352908,0.782012
-1.148482,-0.128463
2.347480,-0.561279
-1.529051,-0.674311
2.774618,0.202243
1.046092,0.089082
-1.518445,-0.767542
-1.359669,-0.174307
2.365706,-0.705868
0.569047,-0.421679
1.106880,-0.388495
1.791496,-0.734322
-0.690361,0.708498
0.026480,0.095621
1.979512,0.770168
1.438907,0.124747
0.335709,0.577839
-1.735077,0.762905
-1.936621,-0.601888
-0.993909,0.885155
2.850043,-0.560990
-1.337513,0.612695
-0.032182,-0.589961
-0.480542,-0.629450
-1.668309,-0.742391
-1.164954,0.505278
2.070552,-0.913157
1.092491,0.088752
-0.265961,-0.264659
-1.831218,0.758493
-1.548016,0.966250
-0.812929,0.221725
2.940451,-0.636831
1.281539,0.203937
2.966577,0.779842
-1.049043,0.427811
2.908331,-0.772441
-1.264739,-0.915869
-0.210567,-0.303265
1.763415,0.621806
1.443397,-0.042698
0.384001,0.424764
1.076601,-0.122606
2.255615,-0.147714
0.419042,-0.956083
0.826517,0.128589
0.270462,0.436914
-0.124330,0.376676
-0.663956,0.847120
1.628359,-0.249081
0.243889,-0.571986
-1.386689,-0.718304
-1.905857,0.518419
2.482246,0.986962
2.468781,-0.698553
1.008756,-0.055774
1.435196,-0.723977
1.151334,0.627347
0.648137,0.992477
-0.234851,0.379850
0.919090,-0.835746
1.343968,0.315672
0.878052,-0.129338
1.085130,-0.218694
2.194648,-0.965072
-1.429122,-0.691479
2.960899,0.167939
0.555680,-0.630778
-1.001077,0.149326
1.497911,-0.220544
0.075557,-0.730765
2.598302,0.986394
2.712629,-0.817274
1.231586,-0.367249
-0.129241,0.353367
-0.664693,-0.083134
1.282074,-0.551060
2.858129,-0.139814
2.986592,-0.698865
-1.604786,0.571699
-0.616722,-0.372874
0.306785,0.601838
-1.666357,0.499226
-0.744782,-0.855058
1.498452,0.978726
-0.997595,-0.287016
-1.597755,0.553125
-0.978209,-0.431258
-1.811014,0.423277
-1.364882,-0.926958
0.909437,-0.429318
-1.537616,-0.787006
-0.263210,0.447664
0.370673,0.708284
0.727010,0.788561
1.924813,0.450417
-1.239399,-0.636346
1.779225,0.275941
-0.963305,0.453117
1.249280,-0.705551
1.709706,0.042337
1.337958,0.274244
-1.631340,-0.569606
2.457115,0.901309
-1.258013,-0.035535
-0.889895,0.627841
2.287049,0.829018
1.137544,0.285522
-0.686944,-0.476099
-1.690588,-0.542622
2.738546,-0.351757
-0.885374,-0.499838
2.434074,0.320950
-0.761897,-0.534100
2.249550,-0.636111
-1.727178,-0.547364
2.693919,-0.209604
-1.912583,-0.305670
1.831182,0.914548
1.345557,0.076129
1.081491,0.637145
-0.729268,0.398526
1.425952,0.684477
0.755341,0.852304
-1.543991,0.765575
-0.186116,0.552042
-0.981095,0.080122
2.680314,-0.213030
0.604101,-0.409712
1.496986,-0.657901
-0.136784,-0.664725
2.585570,0.044012
-0.088522,-0.390143
0.912932,0.531581
-1.592683,0.370553
1.791133,-0.893395
1.588387,-0.184214
-0.053614,0.046792
2.324476,-0.003816
1.200839,0.204666
-1.744576,0.239688
-0.403037,-0.063436
1.122434,-0.994385
2.651659,-0.112998
-1.321691,-0.942698
-1.636074,-0.246818
-1.304110,-0.256630
2.461532,-0.213462
-1.239742,0.542692
2.457411,0.968538
-1.513267,0.469747
0.743853,0.487274
-1.748228,-0.220535
1.177742,-0.991602
0.242784,-0.655225
1.594589,-0.307962
-0.831929,0.363079
2.554260,-0.927445
-1.118425,0.171925
1.657420,0.560343
-0.335327,-0.379798
-0.209137,-0.080011
0.378893,-0.598435
-0.308066,-0.503401
1.859314,0.632011
-0.448971,0.939203
2.553625,-0.521401
0.148650,0.637888
1.870229,-0.035691
1.781837,-0.158912
1.206591,0.316402
-0.938042,0.833845
1.938878,-0.166451
-1.714214,0.154137
0.152018,0.965311
2.247509,-0.909035
2.863269,-0.696495
2.344334,-0.394104
1.626897,0.925628
1.860402,-0.958813
1.625909,-0.356277
-1.768704,-0.462178
2.496994,0.855024
-1.888291,-0.710130
2.426847,0.032004
-1.566037,-0.319492
-0.603610,0.202183
-1.580296,0.086202
1.484250,-0.030809
-0.583327,0.102509
1.045108,0.460958
2.484286,0.485652
-0.965055,0.714488
-0.143206,-0.123434
1.189262,0.355501
-0.124162,-0.128250
-0.739098,0.989005
-1.615290,-0.425901
-1.616796,0.049498
-1.819983,-0.437058
1.867239,-0.439798
-1.539052,0.576134
2.777429,-0.888111
-1.366516,0.625694
2.850257,-0.437395
0.039969,-0.819683
2.102732,-0.674569
-1.202060,-0.815211
2.500607,-0.161914
-1.636708,0.879792
1.244868,-0.114944
1.636447,-0.830406
-0.793563,-0.626321
-0.534417,0.654306
-0.622203,-0.898368
-1.959804,-0.376760
2.088890,-0.533881
2.369010,-0.847495
-0.424197,-0.090456
-1.403726,0.895912
-0.125380,-0.374607
0.364922,-0.453155
2.002971,0.433229
2.168258,0.439824
0.425967,-0.353915
0.612185,0.584123
2.496229,-0.343096
-1.459868,-0.803624
1.047452,0.428130
-1.149587,-0.867938
1.568552,0.550602
1.319748,-0.885805
2.689298,0.463747
0.713249,0.916231
-1.431149,0.737476
1.632612,0.362756
0.088624,0.560554
0.473746,-0.262373
2.073136,-0.786706
-1.338195,-0.456911
-1.849368,-0.712923
-0.095235,-0.440145
2.124242,-0.362698
-0.933506,-0.902603
-1.347662,0.286059
1.940270,0.628674
-1.787089,0.759490
1.678327,0.897391
2.180711,-0.459878
2.248187,0.749658
0.249611,0.635438
1.157507,-0.912785
-0.304863,0.734157
-0.253385,-0.123090
0.232590,-0.866117
2.224620,0.119389
0.429460,0.901850
-1.428340,0.888629
-1.503244,0.870344
1.866005,-0.820924
0.081887,-0.471865
2.117637,0.738819
2.662721,-0.506911
1.675355,-0.018876
2.473732,-0.232003
2.640059,0.948552
1.413040,0.489905
0.320000,0.247520
-1.948591,0.881063
-0.631213,0.666371
0.533566,0.445461
0.375048,0.261455
-0.136984,0.625395
-0.541197,-0.091516
1.517411,-0.601511
0.101957,-0.857723
0.973451,0.958538
2.085812,0.777124
1.115914,-0.936404
-1.106504,0.639729
2.568342,0.128845
2.197483,-0.015074
1.200046,-0.962725
0.092686,-0.124155
-1.648409,0.962580
1.287727,0.148569
-1.697713,-0.650126
2.733077,0.092176
0.333485,-0.552830
-1.189032,-0.270622
1.336970,-0.307284
1.221191,-0.128201
-0.072904,0.089089
0.293620,0.339484
2.476429,-0.145708
-1.682339,0.032453
1.372551,0.975770
2.804382,-0.203295
-1.444019,-0.304119
-1.597078,0.684117
1.960121,-0.606913
1.563361,0.354965
0.934192,0.109197
0.293941,0.132500
-1.116118,-0.373145
1.113838,0.935701
-0.746568,0.959407
0.037799,0.247988
-0.980269,0.531644
2.713247,-0.542426
-1.621445,0.635381
-1.132818,-0.763827
2.467473,-0.510469
-1.173204,-0.138202
-0.756647,0.985624
2.819389,-0.602159
1.170420,-0.256055
-0.545659,0.101181
-0.413692,-0.058246
-1.789075,-0.383992
-0.989422,-0.073352
2.322393,0.923063
0.318294,0.142806
0.027788,-0.356736
0.540162,-0.880310
0.634219,0.706585
-1.554407,-0.779843
-1.396767,0.004188
0.742731,0.376290
1.121948,0.641788
2.443282,-0.549075
2.179327,0.236323
0.932828,0.410404
-1.760941,0.664180
-0.328093,-0.577084
-1.757175,-0.262177
-0.797394,0.397928
2.503145,0.256146
-0.898545,0.478406
-0.750651,0.895540
1.580689,0.196059
0.107382,-0.751289
-0.104207,0.468673
2.249340,-0.455193
2.583871,-0.737601
2.206642,0.938329
-0.184317,-0.553239
2.342966,-0.624627
2.498555,0.577510
-1.630171,0.950272
1.271031,-0.223538
-0.903940,-0.091496
2.570235,-0.388509
1.865699,-0.369861
-1.737829,-0.347783
1.819224,-0.771609
2.149043,0.680662
2.716156,0.924758
-1.583951,-0.194363
1.832487,0.758585
2.541534,0.952207
2.884619,0.894299
2.349502,0.429282
2.775733,-0.215080
2.434005,-0.055928
-0.219267,-0.145454
2.310050,-0.453897
1.091140,0.556578
0.908605,-0.643485
-0.806276,-0.594093
2.247799,-0.753172
-1.625811,0.997915
2.279613,0.448990
-1.081351,0.493799
0.187758,-0.320556
-1.012166,0.039782
-0.936898,0.023372
2.168778,-0.512593
-0.475229,-0.614480
-1.251036,0.608726
2.919426,-0.803350
2.104972,0.509889
-0.551771,0.843801
0.175797,-0.249130
2.987668,-0.938364
1.103769,0.046687
-1.420045,-0.137584
1.424965,0.680205
-1.371061,-0.066761
-0.495236,0.434000
0.219187,0.556015
2.395265,0.650483
